county,precinct,office,district,party,candidate,votes
Tishomingo,Hubbard Salem,US HOUSE,01,Independent,Rick 'Rico' Hoskins,0
Tishomingo,Hubbard Salem,US HOUSE,01,Independent,Wally Pang,0
Tishomingo,Hubbard Salem,US HOUSE,01,Libertarian,Harold M. Taylor,0
Tishomingo,Hubbard Salem,US HOUSE,01,Reform,Barbara Dale Washer,1
Tishomingo,Iuka,US HOUSE,01,Democrat,Travis W. Childers,196
Tishomingo,Iuka,US HOUSE,01,Republican,Alan Nunnelee,313
Tishomingo,Iuka,US HOUSE,01,Independent,A G Baddley,3
Tishomingo,Iuka,US HOUSE,01,Constitution,Gail Giaramita,0
Tishomingo,Iuka,US HOUSE,01,Independent,Les Green,4
Tishomingo,Iuka,US HOUSE,01,Independent,Rick 'Rico' Hoskins,1
Tishomingo,Iuka,US HOUSE,01,Independent,Wally Pang,0
Tishomingo,Iuka,US HOUSE,01,Libertarian,Harold M. Taylor,0
Tishomingo,Iuka,US HOUSE,01,Reform,Barbara Dale Washer,2
Tishomingo,Springhill,US HOUSE,01,Democrat,Travis W. Childers,104
Tishomingo,Springhill,US HOUSE,01,Republican,Alan Nunnelee,152
Tishomingo,Springhill,US HOUSE,01,Independent,A G Baddley,3
Tishomingo,Springhill,US HOUSE,01,Constitution,Gail Giaramita,1
Tishomingo,Springhill,US HOUSE,01,Independent,Les Green,1
Tishomingo,Springhill,US HOUSE,01,Independent,Rick 'Rico' Hoskins,0
Tishomingo,Springhill,US HOUSE,01,Independent,Wally Pang,0
Tishomingo,Springhill,US HOUSE,01,Libertarian,Harold M. Taylor,1
Tishomingo,Springhill,US HOUSE,01,Reform,Barbara Dale Washer,4
Tishomingo,North Burnsville,US HOUSE,01,Democrat,Travis W. Childers,137
Tishomingo,North Burnsville,US HOUSE,01,Republican,Alan Nunnelee,188
Tishomingo,North Burnsville,US HOUSE,01,Independent,A G Baddley,1
Tishomingo,North Burnsville,US HOUSE,01,Constitution,Gail Giaramita,0
Tishomingo,North Burnsville,US HOUSE,01,Independent,Les Green,1
Tishomingo,North Burnsville,US HOUSE,01,Independent,Rick 'Rico' Hoskins,0
Tishomingo,North Burnsville,US HOUSE,01,Independent,Wally Pang,4
Tishomingo,North Burnsville,US HOUSE,01,Libertarian,Harold M. Taylor,2
Tishomingo,North Burnsville,US HOUSE,01,Reform,Barbara Dale Washer,2
Tishomingo,North Belmont,US HOUSE,01,Democrat,Travis W. Childers,35
Tishomingo,North Belmont,US HOUSE,01,Republican,Alan Nunnelee,124
Tishomingo,North Belmont,US HOUSE,01,Independent,A G Baddley,2
Tishomingo,North Belmont,US HOUSE,01,Constitution,Gail Giaramita,1
Tishomingo,North Belmont,US HOUSE,01,Independent,Les Green,1
Tishomingo,North Belmont,US HOUSE,01,Independent,Rick 'Rico' Hoskins,0
Tishomingo,North Belmont,US HOUSE,01,Independent,Wally Pang,0
Tishomingo,North Belmont,US HOUSE,01,Libertarian,Harold M. Taylor,0
Tishomingo,North Belmont,US HOUSE,01,Reform,Barbara Dale Washer,0
Tishomingo,North Iuka,US HOUSE,01,Democrat,Travis W. Childers,220
Tishomingo,North Iuka,US HOUSE,01,Republican,Alan Nunnelee,303
Tishomingo,North Iuka,US HOUSE,01,Independent,A G Baddley,7
Tishomingo,North Iuka,US HOUSE,01,Constitution,Gail Giaramita,4
Tishomingo,North Iuka,US HOUSE,01,Independent,Les Green,2
Tishomingo,North Iuka,US HOUSE,01,Independent,Rick 'Rico' Hoskins,1
Tishomingo,North Iuka,US HOUSE,01,Independent,Wally Pang,3
Tishomingo,North Iuka,US HOUSE,01,Libertarian,Harold M. Taylor,0
Tishomingo,North Iuka,US HOUSE,01,Reform,Barbara Dale Washer,0
Tishomingo,Paden,US HOUSE,01,Democrat,Travis W. Childers,47
Tishomingo,Paden,US HOUSE,01,Republican,Alan Nunnelee,87
Tishomingo,Paden,US HOUSE,01,Independent,A G Baddley,3
Tishomingo,Paden,US HOUSE,01,Constitution,Gail Giaramita,3
Tishomingo,Paden,US HOUSE,01,Independent,Les Green,2
Tishomingo,Paden,US HOUSE,01,Independent,Rick 'Rico' Hoskins,0
Tishomingo,Paden,US HOUSE,01,Independent,Wally Pang,1
Tishomingo,Paden,US HOUSE,01,Libertarian,Harold M. Taylor,0
Tishomingo,Paden,US HOUSE,01,Reform,Barbara Dale Washer,0
Tishomingo,Tishomingo,US HOUSE,01,Democrat,Travis W. Childers,214
Tishomingo,Tishomingo,US HOUSE,01,Republican,Alan Nunnelee,190
Tishomingo,Tishomingo,US HOUSE,01,Independent,A G Baddley,4
Tishomingo,Tishomingo,US HOUSE,01,Constitution,Gail Giaramita,1
Tishomingo,Tishomingo,US HOUSE,01,Independent,Les Green,1
Tishomingo,Tishomingo,US HOUSE,01,Independent,Rick 'Rico' Hoskins,1
Tishomingo,Tishomingo,US HOUSE,01,Independent,Wally Pang,1
Tishomingo,Tishomingo,US HOUSE,01,Libertarian,Harold M. Taylor,0
Tishomingo,Tishomingo,US HOUSE,01,Reform,Barbara Dale Washer,1
Tishomingo,West Burnsville,US HOUSE,01,Democrat,Travis W. Childers,112
Tishomingo,West Burnsville,US HOUSE,01,Republican,Alan Nunnelee,212
Tishomingo,West Burnsville,US HOUSE,01,Independent,A G Baddley,2
Tishomingo,West Burnsville,US HOUSE,01,Constitution,Gail Giaramita,3
Tishomingo,West Burnsville,US HOUSE,01,Independent,Les Green,4
Tishomingo,West Burnsville,US HOUSE,01,Independent,Rick 'Rico' Hoskins,1
Tishomingo,West Burnsville,US HOUSE,01,Independent,Wally Pang,2
Tishomingo,West Burnsville,US HOUSE,01,Libertarian,Harold M. Taylor,0
Tishomingo,West Burnsville,US HOUSE,01,Reform,Barbara Dale Washer,0
Tishomingo,West Iuka,US HOUSE,01,Democrat,Travis W. Childers,66
Tishomingo,West Iuka,US HOUSE,01,Republican,Alan Nunnelee,88
Tishomingo,West Iuka,US HOUSE,01,Independent,A G Baddley,2
Tishomingo,West Iuka,US HOUSE,01,Constitution,Gail Giaramita,0
Tishomingo,West Iuka,US HOUSE,01,Independent,Les Green,0
Tishomingo,West Iuka,US HOUSE,01,Independent,Rick 'Rico' Hoskins,0
Tishomingo,West Iuka,US HOUSE,01,Independent,Wally Pang,0
Tishomingo,West Iuka,US HOUSE,01,Libertarian,Harold M. Taylor,0
Tishomingo,West Iuka,US HOUSE,01,Reform,Barbara Dale Washer,0
Tishomingo,West Tishomingo,US HOUSE,01,Democrat,Travis W. Childers,66
Tishomingo,West Tishomingo,US HOUSE,01,Republican,Alan Nunnelee,134
Tishomingo,West Tishomingo,US HOUSE,01,Independent,A G Baddley,2
Tishomingo,West Tishomingo,US HOUSE,01,Constitution,Gail Giaramita,1
Tishomingo,West Tishomingo,US HOUSE,01,Independent,Les Green,0
Tishomingo,West Tishomingo,US HOUSE,01,Independent,Rick 'Rico' Hoskins,1
Tishomingo,West Tishomingo,US HOUSE,01,Independent,Wally Pang,2
Tishomingo,West Tishomingo,US HOUSE,01,Libertarian,Harold M. Taylor,1
Tishomingo,West Tishomingo,US HOUSE,01,Reform,Barbara Dale Washer,0
Tishomingo,TOTAL,US HOUSE,01,Democrat,Travis W. Childers,1897
Tishomingo,TOTAL,US HOUSE,01,Republican,Alan Nunnelee,3292
Tishomingo,TOTAL,US HOUSE,01,Independent,A G Baddley,51
Tishomingo,TOTAL,US HOUSE,01,Constitution,Gail Giaramita,22
Tishomingo,TOTAL,US HOUSE,01,Independent,Les Green,25
Tishomingo,TOTAL,US HOUSE,01,Independent,Rick 'Rico' Hoskins,11
Tishomingo,TOTAL,US HOUSE,01,Independent,Wally Pang,31
Tishomingo,TOTAL,US HOUSE,01,Libertarian,Harold M. Taylor,7
Tishomingo,TOTAL,US HOUSE,01,Reform,Barbara Dale Washer,18
Tunica,Robinsonville,US HOUSE,2,Republican,Bill Marcy,33
Tunica,Robinsonville,US HOUSE,2,Reform,Ashley Norwood,2
Tunica,Robinsonville,US HOUSE,2,Democrat,Bennie G. Thompson,69
Tunica,Banks/Hambrick,US HOUSE,2,Republican,Bill Marcy,18
Tunica,Banks/Hambrick,US HOUSE,2,Reform,Ashley Norwood,5
Tunica,Banks/Hambrick,US HOUSE,2,Democrat,Bennie G. Thompson,159
Tunica,Watsonville,US HOUSE,2,Republican,Bill Marcy,5
Tunica,Watsonville,US HOUSE,2,Reform,Ashley Norwood,2
Tunica,Watsonville,US HOUSE,2,Democrat,Bennie G. Thompson,71
Tunica,Prichard,US HOUSE,2,Republican,Bill Marcy,19
Tunica,Prichard,US HOUSE,2,Reform,Ashley Norwood,1
Tunica,Prichard,US HOUSE,2,Democrat,Bennie G. Thompson,176
Tunica,Tunica,US HOUSE,2,Republican,Bill Marcy,40
Tunica,Tunica,US HOUSE,2,Reform,Ashley Norwood,2
Tunica,Tunica,US HOUSE,2,Democrat,Bennie G. Thompson,249
Tunica,Courthouse,US HOUSE,2,Republican,Bill Marcy,117
Tunica,Courthouse,US HOUSE,2,Reform,Ashley Norwood,10
Tunica,Courthouse,US HOUSE,2,Democrat,Bennie G. Thompson,116
Tunica,Evansville-Highway 61,US HOUSE,2,Republican,Bill Marcy,25
Tunica,Evansville-Highway 61,US HOUSE,2,Reform,Ashley Norwood,1
Tunica,Evansville-Highway 61,US HOUSE,2,Democrat,Bennie G. Thompson,182
Tunica,Justice Court Building,US HOUSE,2,Republican,Bill Marcy,53
Tunica,Justice Court Building,US HOUSE,2,Reform,Ashley Norwood,3
Tunica,Justice Court Building,US HOUSE,2,Democrat,Bennie G. Thompson,153
Tunica,Mhoon Landing,US HOUSE,2,Republican,Bill Marcy,36
Tunica,Mhoon Landing,US HOUSE,2,Reform,Ashley Norwood,5
Tunica,Mhoon Landing,US HOUSE,2,Democrat,Bennie G. Thompson,25
Tunica,West End Store,US HOUSE,2,Republican,Bill Marcy,11
Tunica,West End Store,US HOUSE,2,Reform,Ashley Norwood,1
Tunica,West End Store,US HOUSE,2,Democrat,Bennie G. Thompson,29
Tunica,Supt. Of Education,US HOUSE,2,Republican,Bill Marcy,60
Tunica,Supt. Of Education,US HOUSE,2,Reform,Ashley Norwood,3
Tunica,Supt. Of Education,US HOUSE,2,Democrat,Bennie G. Thompson,49
Tunica,Two-Mile Lake,US HOUSE,2,Republican,Bill Marcy,52
Tunica,Two-Mile Lake,US HOUSE,2,Reform,Ashley Norwood,2
Tunica,Two-Mile Lake,US HOUSE,2,Democrat,Bennie G. Thompson,138
Tunica,TOTAL,US HOUSE,2,Republican,Bill Marcy,469
Tunica,TOTAL,US HOUSE,2,Reform,Ashley Norwood,37
Tunica,TOTAL,US HOUSE,2,Democrat,Bennie G. Thompson,1416
Union,Macedonia,US HOUSE,1,Democrat,Travis W. Childers,46
Union,Macedonia,US HOUSE,1,Republican,Alan Nunnelee,111
Union,Macedonia,US HOUSE,1,Independent,A G Baddley,3
Union,Macedonia,US HOUSE,1,Constitution,Gail Giaramita,1
Union,Macedonia,US HOUSE,1,Independent,Les Green,0
Union,Macedonia,US HOUSE,1,Independent,Rick 'Rico' Hoskins,2
Union,Macedonia,US HOUSE,1,Independent,Wally Pang,0
Union,Macedonia,US HOUSE,1,Libertarian,Harold M. Taylor,0
Union,Macedonia,US HOUSE,1,Reform,Barbara Dale Washer,0
Union,Blythe,US HOUSE,1,Democrat,Travis W. Childers,32
Union,Blythe,US HOUSE,1,Republican,Alan Nunnelee,82
Union,Blythe,US HOUSE,1,Independent,A G Baddley,0
Union,Blythe,US HOUSE,1,Constitution,Gail Giaramita,1
Union,Blythe,US HOUSE,1,Independent,Les Green,0
Union,Blythe,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Union,Blythe,US HOUSE,1,Independent,Wally Pang,2
Union,Blythe,US HOUSE,1,Libertarian,Harold M. Taylor,2
Union,Blythe,US HOUSE,1,Reform,Barbara Dale Washer,1
Union,Myrtle,US HOUSE,1,Democrat,Travis W. Childers,157
Union,Myrtle,US HOUSE,1,Republican,Alan Nunnelee,402
Union,Myrtle,US HOUSE,1,Independent,A G Baddley,8
Union,Myrtle,US HOUSE,1,Constitution,Gail Giaramita,1
Union,Myrtle,US HOUSE,1,Independent,Les Green,2
Union,Myrtle,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Union,Myrtle,US HOUSE,1,Independent,Wally Pang,1
Union,Myrtle,US HOUSE,1,Libertarian,Harold M. Taylor,0
Union,Myrtle,US HOUSE,1,Reform,Barbara Dale Washer,1
Union,Glenfield,US HOUSE,1,Democrat,Travis W. Childers,128
Union,Glenfield,US HOUSE,1,Republican,Alan Nunnelee,252
Union,Glenfield,US HOUSE,1,Independent,A G Baddley,5
Union,Glenfield,US HOUSE,1,Constitution,Gail Giaramita,5
Union,Glenfield,US HOUSE,1,Independent,Les Green,1
Union,Glenfield,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Union,Glenfield,US HOUSE,1,Independent,Wally Pang,2
Union,Glenfield,US HOUSE,1,Libertarian,Harold M. Taylor,1
Union,Glenfield,US HOUSE,1,Reform,Barbara Dale Washer,0
Union,Pinedale,US HOUSE,1,Democrat,Travis W. Childers,39
Union,Pinedale,US HOUSE,1,Republican,Alan Nunnelee,175
Union,Pinedale,US HOUSE,1,Independent,A G Baddley,0
Union,Pinedale,US HOUSE,1,Constitution,Gail Giaramita,1
Union,Pinedale,US HOUSE,1,Independent,Les Green,2
Union,Pinedale,US HOUSE,1,Independent,Rick 'Rico' Hoskins,2
Union,Pinedale,US HOUSE,1,Independent,Wally Pang,2
Union,Pinedale,US HOUSE,1,Libertarian,Harold M. Taylor,1
Union,Pinedale,US HOUSE,1,Reform,Barbara Dale Washer,0
Union,West Union,US HOUSE,1,Democrat,Travis W. Childers,92
Union,West Union,US HOUSE,1,Republican,Alan Nunnelee,276
Union,West Union,US HOUSE,1,Independent,A G Baddley,1
Union,West Union,US HOUSE,1,Constitution,Gail Giaramita,1
Union,West Union,US HOUSE,1,Independent,Les Green,2
Union,West Union,US HOUSE,1,Independent,Rick 'Rico' Hoskins,1
Union,West Union,US HOUSE,1,Independent,Wally Pang,3
Union,West Union,US HOUSE,1,Libertarian,Harold M. Taylor,0
Union,West Union,US HOUSE,1,Reform,Barbara Dale Washer,0
Union,King's Chapel J & J,US HOUSE,1,Democrat,Travis W. Childers,72
Union,King's Chapel J & J,US HOUSE,1,Republican,Alan Nunnelee,153
Union,King's Chapel J & J,US HOUSE,1,Independent,A G Baddley,1
Union,King's Chapel J & J,US HOUSE,1,Constitution,Gail Giaramita,0
Union,King's Chapel J & J,US HOUSE,1,Independent,Les Green,2
Union,King's Chapel J & J,US HOUSE,1,Independent,Rick 'Rico' Hoskins,1
Union,King's Chapel J & J,US HOUSE,1,Independent,Wally Pang,2
Union,King's Chapel J & J,US HOUSE,1,Libertarian,Harold M. Taylor,1
Union,King's Chapel J & J,US HOUSE,1,Reform,Barbara Dale Washer,0
Union,Courthouse,US HOUSE,1,Democrat,Travis W. Childers,136
Union,Courthouse,US HOUSE,1,Republican,Alan Nunnelee,292
Union,Courthouse,US HOUSE,1,Independent,A G Baddley,2
Union,Courthouse,US HOUSE,1,Constitution,Gail Giaramita,1
Union,Courthouse,US HOUSE,1,Independent,Les Green,1
Union,Courthouse,US HOUSE,1,Independent,Rick 'Rico' Hoskins,1
Union,Courthouse,US HOUSE,1,Independent,Wally Pang,3
Union,Courthouse,US HOUSE,1,Libertarian,Harold M. Taylor,0
Union,Courthouse,US HOUSE,1,Reform,Barbara Dale Washer,0
Union,Blue Springs,US HOUSE,1,Democrat,Travis W. Childers,94
Union,Blue Springs,US HOUSE,1,Republican,Alan Nunnelee,214
Union,Blue Springs,US HOUSE,1,Independent,A G Baddley,2
Union,Blue Springs,US HOUSE,1,Constitution,Gail Giaramita,2
Union,Blue Springs,US HOUSE,1,Independent,Les Green,3
Union,Blue Springs,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Union,Blue Springs,US HOUSE,1,Independent,Wally Pang,1
Union,Blue Springs,US HOUSE,1,Libertarian,Harold M. Taylor,1
Union,Blue Springs,US HOUSE,1,Reform,Barbara Dale Washer,0
Union,Center,US HOUSE,1,Democrat,Travis W. Childers,57
Union,Center,US HOUSE,1,Republican,Alan Nunnelee,172
Union,Center,US HOUSE,1,Independent,A G Baddley,3
Union,Center,US HOUSE,1,Constitution,Gail Giaramita,2
Union,Center,US HOUSE,1,Independent,Les Green,0
Union,Center,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Union,Center,US HOUSE,1,Independent,Wally Pang,0
Union,Center,US HOUSE,1,Libertarian,Harold M. Taylor,0
Union,Center,US HOUSE,1,Reform,Barbara Dale Washer,0
Union,Ingomar,US HOUSE,1,Democrat,Travis W. Childers,140
Union,Ingomar,US HOUSE,1,Republican,Alan Nunnelee,273
Union,Ingomar,US HOUSE,1,Independent,A G Baddley,5
Union,Ingomar,US HOUSE,1,Constitution,Gail Giaramita,0
Union,Ingomar,US HOUSE,1,Independent,Les Green,2
Union,Ingomar,US HOUSE,1,Independent,Rick 'Rico' Hoskins,3
Union,Ingomar,US HOUSE,1,Independent,Wally Pang,1
Union,Ingomar,US HOUSE,1,Libertarian,Harold M. Taylor,1
Union,Ingomar,US HOUSE,1,Reform,Barbara Dale Washer,0
Union,Sportsplex,US HOUSE,1,Democrat,Travis W. Childers,236
Union,Sportsplex,US HOUSE,1,Republican,Alan Nunnelee,347
Union,Sportsplex,US HOUSE,1,Independent,A G Baddley,2
Union,Sportsplex,US HOUSE,1,Constitution,Gail Giaramita,1
Union,Sportsplex,US HOUSE,1,Independent,Les Green,0
Union,Sportsplex,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Union,Sportsplex,US HOUSE,1,Independent,Wally Pang,0
Union,Sportsplex,US HOUSE,1,Libertarian,Harold M. Taylor,0
Union,Sportsplex,US HOUSE,1,Reform,Barbara Dale Washer,1
Union,Ne Community College,US HOUSE,1,Democrat,Travis W. Childers,282
Union,Ne Community College,US HOUSE,1,Republican,Alan Nunnelee,458
Union,Ne Community College,US HOUSE,1,Independent,A G Baddley,4
Union,Ne Community College,US HOUSE,1,Constitution,Gail Giaramita,4
Union,Ne Community College,US HOUSE,1,Independent,Les Green,2
Union,Ne Community College,US HOUSE,1,Independent,Rick 'Rico' Hoskins,1
Union,Ne Community College,US HOUSE,1,Independent,Wally Pang,6
Union,Ne Community College,US HOUSE,1,Libertarian,Harold M. Taylor,0
Union,Ne Community College,US HOUSE,1,Reform,Barbara Dale Washer,0
Union,B F Ford,US HOUSE,1,Democrat,Travis W. Childers,204
Union,B F Ford,US HOUSE,1,Republican,Alan Nunnelee,225
Union,B F Ford,US HOUSE,1,Independent,A G Baddley,0
Union,B F Ford,US HOUSE,1,Constitution,Gail Giaramita,1
Union,B F Ford,US HOUSE,1,Independent,Les Green,1
Union,B F Ford,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Union,B F Ford,US HOUSE,1,Independent,Wally Pang,1
Union,B F Ford,US HOUSE,1,Libertarian,Harold M. Taylor,0
Union,B F Ford,US HOUSE,1,Reform,Barbara Dale Washer,1
Union,Central Maintenance,US HOUSE,1,Democrat,Travis W. Childers,127
Union,Central Maintenance,US HOUSE,1,Republican,Alan Nunnelee,385
Union,Central Maintenance,US HOUSE,1,Independent,A G Baddley,1
Union,Central Maintenance,US HOUSE,1,Constitution,Gail Giaramita,0
Union,Central Maintenance,US HOUSE,1,Independent,Les Green,0
Union,Central Maintenance,US HOUSE,1,Independent,Rick 'Rico' Hoskins,1
Union,Central Maintenance,US HOUSE,1,Independent,Wally Pang,3
Union,Central Maintenance,US HOUSE,1,Libertarian,Harold M. Taylor,0
Union,Central Maintenance,US HOUSE,1,Reform,Barbara Dale Washer,0
Union,Beacon Hill,US HOUSE,1,Democrat,Travis W. Childers,129
Union,Beacon Hill,US HOUSE,1,Republican,Alan Nunnelee,273
Union,Beacon Hill,US HOUSE,1,Independent,A G Baddley,6
Union,Beacon Hill,US HOUSE,1,Constitution,Gail Giaramita,3
Union,Beacon Hill,US HOUSE,1,Independent,Les Green,1
Union,Beacon Hill,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Union,Beacon Hill,US HOUSE,1,Independent,Wally Pang,0
Union,Beacon Hill,US HOUSE,1,Libertarian,Harold M. Taylor,0
Union,Beacon Hill,US HOUSE,1,Reform,Barbara Dale Washer,0
Union,Keownville,US HOUSE,1,Democrat,Travis W. Childers,87
Union,Keownville,US HOUSE,1,Republican,Alan Nunnelee,221
Union,Keownville,US HOUSE,1,Independent,A G Baddley,2
Union,Keownville,US HOUSE,1,Constitution,Gail Giaramita,0
Union,Keownville,US HOUSE,1,Independent,Les Green,1
Union,Keownville,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Union,Keownville,US HOUSE,1,Independent,Wally Pang,0
Union,Keownville,US HOUSE,1,Libertarian,Harold M. Taylor,1
Union,Keownville,US HOUSE,1,Reform,Barbara Dale Washer,0
Union,Pleasant Ridge,US HOUSE,1,Democrat,Travis W. Childers,46
Union,Pleasant Ridge,US HOUSE,1,Republican,Alan Nunnelee,85
Union,Pleasant Ridge,US HOUSE,1,Independent,A G Baddley,1
Union,Pleasant Ridge,US HOUSE,1,Constitution,Gail Giaramita,0
Union,Pleasant Ridge,US HOUSE,1,Independent,Les Green,1
Union,Pleasant Ridge,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Union,Pleasant Ridge,US HOUSE,1,Independent,Wally Pang,0
Union,Pleasant Ridge,US HOUSE,1,Libertarian,Harold M. Taylor,3
Union,Pleasant Ridge,US HOUSE,1,Reform,Barbara Dale Washer,0
Union,Jericho,US HOUSE,1,Democrat,Travis W. Childers,70
Union,Jericho,US HOUSE,1,Republican,Alan Nunnelee,115
Union,Jericho,US HOUSE,1,Independent,A G Baddley,3
Union,Jericho,US HOUSE,1,Constitution,Gail Giaramita,0
Union,Jericho,US HOUSE,1,Independent,Les Green,4
Union,Jericho,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Union,Jericho,US HOUSE,1,Independent,Wally Pang,1
Union,Jericho,US HOUSE,1,Libertarian,Harold M. Taylor,0
Union,Jericho,US HOUSE,1,Reform,Barbara Dale Washer,0
Union,East Union,US HOUSE,1,Democrat,Travis W. Childers,207
Union,East Union,US HOUSE,1,Republican,Alan Nunnelee,280
Union,East Union,US HOUSE,1,Independent,A G Baddley,5
Union,East Union,US HOUSE,1,Constitution,Gail Giaramita,0
Union,East Union,US HOUSE,1,Independent,Les Green,2
Union,East Union,US HOUSE,1,Independent,Rick 'Rico' Hoskins,0
Union,East Union,US HOUSE,1,Independent,Wally Pang,1
Union,East Union,US HOUSE,1,Libertarian,Harold M. Taylor,5
Union,East Union,US HOUSE,1,Reform,Barbara Dale Washer,0
Union,TOTAL,US HOUSE,1,Democrat,Travis W. Childers,2381
Union,TOTAL,US HOUSE,1,Republican,Alan Nunnelee,4791
Union,TOTAL,US HOUSE,1,Independent,A G Baddley,54
Union,TOTAL,US HOUSE,1,Constitution,Gail Giaramita,24
Union,TOTAL,US HOUSE,1,Independent,Les Green,27
Union,TOTAL,US HOUSE,1,Independent,Rick 'Rico' Hoskins,12
Union,TOTAL,US HOUSE,1,Independent,Wally Pang,29
Union,TOTAL,US HOUSE,1,Libertarian,Harold M. Taylor,16
Union,TOTAL,US HOUSE,1,Reform,Barbara Dale Washer,4
Walthall,Midway,US HOUSE,3,Democrat,Joel L. Gill,39
Walthall,Midway,US HOUSE,3,Republican,Gregg Harper,120
Walthall,Midway,US HOUSE,3,Reform,Tracella Lau O'Hara Hill,5
Walthall,Lexie,US HOUSE,3,Democrat,Joel L. Gill,99
Walthall,Lexie,US HOUSE,3,Republican,Gregg Harper,402
Walthall,Lexie,US HOUSE,3,Reform,Tracella Lau O'Hara Hill,10
Walthall,South Kirklin,US HOUSE,3,Democrat,Joel L. Gill,42
Walthall,South Kirklin,US HOUSE,3,Republican,Gregg Harper,86
Walthall,South Kirklin,US HOUSE,3,Reform,Tracella Lau O'Hara Hill,3
Walthall,North Kirklin,US HOUSE,3,Democrat,Joel L. Gill,153
Walthall,North Kirklin,US HOUSE,3,Republican,Gregg Harper,162
Walthall,North Kirklin,US HOUSE,3,Reform,Tracella Lau O'Hara Hill,8
Walthall,East Tylertown,US HOUSE,3,Democrat,Joel L. Gill,9
Walthall,East Tylertown,US HOUSE,3,Republican,Gregg Harper,67
Walthall,East Tylertown,US HOUSE,3,Reform,Tracella Lau O'Hara Hill,1
Walthall,West Tylertown,US HOUSE,3,Democrat,Joel L. Gill,168
Walthall,West Tylertown,US HOUSE,3,Republican,Gregg Harper,131
Walthall,West Tylertown,US HOUSE,3,Reform,Tracella Lau O'Hara Hill,6
Walthall,Mesa,US HOUSE,3,Democrat,Joel L. Gill,10
Walthall,Mesa,US HOUSE,3,Republican,Gregg Harper,40
Walthall,Mesa,US HOUSE,3,Reform,Tracella Lau O'Hara Hill,0
Walthall,South Knoxo,US HOUSE,3,Democrat,Joel L. Gill,20
Walthall,South Knoxo,US HOUSE,3,Republican,Gregg Harper,55
Walthall,South Knoxo,US HOUSE,3,Reform,Tracella Lau O'Hara Hill,4
Walthall,North Knoxo,US HOUSE,3,Democrat,Joel L. Gill,346
Walthall,North Knoxo,US HOUSE,3,Republican,Gregg Harper,49
Walthall,North Knoxo,US HOUSE,3,Reform,Tracella Lau O'Hara Hill,6
Walthall,Dexter,US HOUSE,3,Democrat,Joel L. Gill,87
Walthall,Dexter,US HOUSE,3,Republican,Gregg Harper,322
Walthall,Dexter,US HOUSE,3,Reform,Tracella Lau O'Hara Hill,3
Walthall,Improve,US HOUSE,3,Democrat,Joel L. Gill,87
Walthall,Improve,US HOUSE,3,Republican,Gregg Harper,230
Walthall,Improve,US HOUSE,3,Reform,Tracella Lau O'Hara Hill,4
Walthall,3rd District Tylertown,US HOUSE,3,Democrat,Joel L. Gill,44
Walthall,3rd District Tylertown,US HOUSE,3,Republican,Gregg Harper,230
